wind_farm,fac_id,deliv,prov
305,"(4, 3) QC",0.0,QC
306,"(1, 1) QC",0.0,QC
306,"(1, 2) QC",0.0,QC
306,"(1, 3) QC",0.0,QC
306,"(2, 1) QC",0.0,QC
306,"(2, 2) QC",0.0,QC
306,"(2, 3) QC",0.0,QC
306,"(3, 1) QC",0.0,QC
306,"(3, 2) QC",0.0,QC
306,"(3, 3) QC",0.0,QC
306,"(4, 1) QC",1.0,QC
306,"(4, 2) QC",0.0,QC
306,"(4, 3) QC",0.0,QC
307,"(1, 1) QC",0.0,QC
307,"(1, 2) QC",0.0,QC
307,"(1, 3) QC",0.0,QC
307,"(2, 1) QC",0.0,QC
307,"(2, 2) QC",0.0,QC
307,"(2, 3) QC",0.0,QC
307,"(3, 1) QC",0.0,QC
307,"(3, 2) QC",0.0,QC
307,"(3, 3) QC",0.0,QC
307,"(4, 1) QC",1.0,QC
307,"(4, 2) QC",0.0,QC
307,"(4, 3) QC",0.0,QC
308,"(1, 1) QC",0.0,QC
308,"(1, 2) QC",0.0,QC
308,"(1, 3) QC",0.0,QC
308,"(2, 1) QC",0.0,QC
308,"(2, 2) QC",0.0,QC
308,"(2, 3) QC",0.0,QC
308,"(3, 1) QC",0.0,QC
308,"(3, 2) QC",0.0,QC
308,"(3, 3) QC",0.0,QC
308,"(4, 1) QC",1.0,QC
308,"(4, 2) QC",0.0,QC
308,"(4, 3) QC",0.0,QC
309,"(1, 1) QC",0.0,QC
309,"(1, 2) QC",0.0,QC
309,"(1, 3) QC",0.0,QC
309,"(2, 1) QC",0.0,QC
309,"(2, 2) QC",0.0,QC
309,"(2, 3) QC",0.0,QC
309,"(3, 1) QC",0.0,QC
309,"(3, 2) QC",0.0,QC
309,"(3, 3) QC",0.0,QC
309,"(4, 1) QC",0.0,QC
309,"(4, 2) QC",0.0,QC
309,"(4, 3) QC",1.0,QC
310,"(1, 1) QC",0.0,QC
310,"(1, 2) QC",0.0,QC
310,"(1, 3) QC",0.0,QC
310,"(2, 1) QC",0.0,QC
310,"(2, 2) QC",0.0,QC
310,"(2, 3) QC",0.0,QC
310,"(3, 1) QC",0.0,QC
310,"(3, 2) QC",0.0,QC
310,"(3, 3) QC",0.0,QC
310,"(4, 1) QC",0.0,QC
310,"(4, 2) QC",0.0,QC
310,"(4, 3) QC",1.0,QC
311,"(1, 1) QC",0.0,QC
311,"(1, 2) QC",0.0,QC
311,"(1, 3) QC",0.0,QC
311,"(2, 1) QC",0.0,QC
311,"(2, 2) QC",0.0,QC
311,"(2, 3) QC",0.0,QC
311,"(3, 1) QC",0.0,QC
311,"(3, 2) QC",0.0,QC
311,"(3, 3) QC",0.0,QC
311,"(4, 1) QC",1.0,QC
311,"(4, 2) QC",0.0,QC
311,"(4, 3) QC",0.0,QC
312,"(1, 1) QC",0.0,QC
312,"(1, 2) QC",0.0,QC
312,"(1, 3) QC",0.0,QC
312,"(2, 1) QC",0.0,QC
312,"(2, 2) QC",0.0,QC
312,"(2, 3) QC",0.0,QC
312,"(3, 1) QC",0.0,QC
312,"(3, 2) QC",0.0,QC
312,"(3, 3) QC",0.0,QC
312,"(4, 1) QC",1.0,QC
312,"(4, 2) QC",0.0,QC
312,"(4, 3) QC",0.0,QC
313,"(1, 1) QC",1.0,QC
313,"(1, 2) QC",0.0,QC
313,"(1, 3) QC",0.0,QC
313,"(2, 1) QC",0.0,QC
313,"(2, 2) QC",0.0,QC
313,"(2, 3) QC",0.0,QC
313,"(3, 1) QC",0.0,QC
313,"(3, 2) QC",0.0,QC
313,"(3, 3) QC",0.0,QC
313,"(4, 1) QC",0.0,QC
313,"(4, 2) QC",0.0,QC
313,"(4, 3) QC",0.0,QC
314,"(1, 1) QC",1.0,QC
314,"(1, 2) QC",0.0,QC
314,"(1, 3) QC",0.0,QC
314,"(2, 1) QC",0.0,QC
314,"(2, 2) QC",0.0,QC
314,"(2, 3) QC",0.0,QC
314,"(3, 1) QC",0.0,QC
314,"(3, 2) QC",0.0,QC
314,"(3, 3) QC",0.0,QC
314,"(4, 1) QC",0.0,QC
314,"(4, 2) QC",0.0,QC
314,"(4, 3) QC",0.0,QC
315,"(1, 1) QC",0.0,QC
315,"(1, 2) QC",0.0,QC
315,"(1, 3) QC",0.0,QC
315,"(2, 1) QC",0.0,QC
315,"(2, 2) QC",0.0,QC
315,"(2, 3) QC",0.0,QC
315,"(3, 1) QC",0.0,QC
315,"(3, 2) QC",0.0,QC
315,"(3, 3) QC",0.0,QC
315,"(4, 1) QC",1.0,QC
315,"(4, 2) QC",0.0,QC
315,"(4, 3) QC",0.0,QC
316,"(1, 1) QC",0.0,QC
316,"(1, 2) QC",0.0,QC
316,"(1, 3) QC",0.0,QC
316,"(2, 1) QC",0.0,QC
316,"(2, 2) QC",0.0,QC
316,"(2, 3) QC",0.0,QC
316,"(3, 1) QC",0.0,QC
316,"(3, 2) QC",0.0,QC
316,"(3, 3) QC",0.0,QC
316,"(4, 1) QC",1.0,QC
316,"(4, 2) QC",0.0,QC
316,"(4, 3) QC",0.0,QC
317,"(1, 1) QC",0.0,QC
317,"(1, 2) QC",0.0,QC
317,"(1, 3) QC",0.0,QC
317,"(2, 1) QC",0.0,QC
317,"(2, 2) QC",0.0,QC
317,"(2, 3) QC",0.0,QC
317,"(3, 1) QC",0.0,QC
317,"(3, 2) QC",0.0,QC
317,"(3, 3) QC",0.0,QC
317,"(4, 1) QC",1.0,QC
317,"(4, 2) QC",0.0,QC
317,"(4, 3) QC",0.0,QC
318,"(1, 1) QC",0.0,QC
318,"(1, 2) QC",0.0,QC
318,"(1, 3) QC",0.0,QC
318,"(2, 1) QC",0.0,QC
318,"(2, 2) QC",0.0,QC
318,"(2, 3) QC",0.0,QC
318,"(3, 1) QC",0.0,QC
318,"(3, 2) QC",0.0,QC
318,"(3, 3) QC",0.0,QC
318,"(4, 1) QC",1.0,QC
318,"(4, 2) QC",0.0,QC
318,"(4, 3) QC",0.0,QC
319,"(1, 1) QC",0.0,QC
319,"(1, 2) QC",0.0,QC
319,"(1, 3) QC",0.0,QC
319,"(2, 1) QC",0.0,QC
319,"(2, 2) QC",0.0,QC
319,"(2, 3) QC",0.0,QC
319,"(3, 1) QC",1.0,QC
319,"(3, 2) QC",0.0,QC
319,"(3, 3) QC",0.0,QC
319,"(4, 1) QC",0.0,QC
319,"(4, 2) QC",0.0,QC
319,"(4, 3) QC",0.0,QC
320,"(1, 1) QC",1.0,QC
320,"(1, 2) QC",0.0,QC
320,"(1, 3) QC",0.0,QC
320,"(2, 1) QC",0.0,QC
320,"(2, 2) QC",0.0,QC
320,"(2, 3) QC",0.0,QC
320,"(3, 1) QC",0.0,QC
320,"(3, 2) QC",0.0,QC
320,"(3, 3) QC",0.0,QC
320,"(4, 1) QC",0.0,QC
320,"(4, 2) QC",0.0,QC
320,"(4, 3) QC",0.0,QC
321,"(1, 1) QC",1.0,QC
321,"(1, 2) QC",0.0,QC
321,"(1, 3) QC",0.0,QC
321,"(2, 1) QC",0.0,QC
321,"(2, 2) QC",0.0,QC
321,"(2, 3) QC",0.0,QC
321,"(3, 1) QC",0.0,QC
321,"(3, 2) QC",0.0,QC
321,"(3, 3) QC",0.0,QC
321,"(4, 1) QC",0.0,QC
321,"(4, 2) QC",0.0,QC
321,"(4, 3) QC",0.0,QC
322,"(1, 1) QC",1.0,QC
322,"(1, 2) QC",0.0,QC
322,"(1, 3) QC",0.0,QC
322,"(2, 1) QC",0.0,QC
322,"(2, 2) QC",0.0,QC
322,"(2, 3) QC",0.0,QC
322,"(3, 1) QC",0.0,QC
322,"(3, 2) QC",0.0,QC
322,"(3, 3) QC",0.0,QC
322,"(4, 1) QC",0.0,QC
322,"(4, 2) QC",0.0,QC
322,"(4, 3) QC",0.0,QC
323,"(1, 1) QC",1.0,QC
323,"(1, 2) QC",0.0,QC
323,"(1, 3) QC",0.0,QC
323,"(2, 1) QC",0.0,QC
323,"(2, 2) QC",0.0,QC
323,"(2, 3) QC",0.0,QC
323,"(3, 1) QC",0.0,QC
323,"(3, 2) QC",0.0,QC
323,"(3, 3) QC",0.0,QC
323,"(4, 1) QC",0.0,QC
323,"(4, 2) QC",0.0,QC
323,"(4, 3) QC",0.0,QC
324,"(1, 1) SK",0.0,SK
324,"(1, 2) SK",0.0,SK
324,"(1, 3) SK",1.0,SK
324,"(2, 1) SK",0.0,SK
324,"(2, 2) SK",0.0,SK
324,"(2, 3) SK",0.0,SK
324,"(3, 1) SK",0.0,SK
324,"(3, 2) SK",0.0,SK
324,"(3, 3) SK",0.0,SK
324,"(4, 1) SK",0.0,SK
324,"(4, 2) SK",0.0,SK
324,"(4, 3) SK",0.0,SK
325,"(1, 1) SK",0.0,SK
325,"(1, 2) SK",0.0,SK
325,"(1, 3) SK",1.0,SK
325,"(2, 1) SK",0.0,SK
325,"(2, 2) SK",0.0,SK
325,"(2, 3) SK",0.0,SK
325,"(3, 1) SK",0.0,SK
325,"(3, 2) SK",0.0,SK
325,"(3, 3) SK",0.0,SK
325,"(4, 1) SK",0.0,SK
325,"(4, 2) SK",0.0,SK
325,"(4, 3) SK",0.0,SK
326,"(1, 1) SK",0.0,SK
326,"(1, 2) SK",0.0,SK
326,"(1, 3) SK",1.0,SK
326,"(2, 1) SK",0.0,SK
326,"(2, 2) SK",0.0,SK
326,"(2, 3) SK",0.0,SK
326,"(3, 1) SK",0.0,SK
326,"(3, 2) SK",0.0,SK
326,"(3, 3) SK",0.0,SK
326,"(4, 1) SK",0.0,SK
326,"(4, 2) SK",0.0,SK
326,"(4, 3) SK",0.0,SK
327,"(1, 1) SK",0.0,SK
327,"(1, 2) SK",0.0,SK
327,"(1, 3) SK",1.0,SK
327,"(2, 1) SK",0.0,SK
327,"(2, 2) SK",0.0,SK
327,"(2, 3) SK",0.0,SK
327,"(3, 1) SK",0.0,SK
327,"(3, 2) SK",0.0,SK
327,"(3, 3) SK",0.0,SK
327,"(4, 1) SK",0.0,SK
327,"(4, 2) SK",0.0,SK
327,"(4, 3) SK",0.0,SK
328,"(1, 1) SK",0.0,SK
328,"(1, 2) SK",0.0,SK
328,"(1, 3) SK",1.0,SK
328,"(2, 1) SK",0.0,SK
328,"(2, 2) SK",0.0,SK
328,"(2, 3) SK",0.0,SK
328,"(3, 1) SK",0.0,SK
328,"(3, 2) SK",0.0,SK
328,"(3, 3) SK",0.0,SK
328,"(4, 1) SK",0.0,SK
328,"(4, 2) SK",0.0,SK
328,"(4, 3) SK",0.0,SK
329,"(1, 1) SK",0.0,SK
329,"(1, 2) SK",0.0,SK
329,"(1, 3) SK",1.0,SK
329,"(2, 1) SK",0.0,SK
329,"(2, 2) SK",0.0,SK
329,"(2, 3) SK",0.0,SK
329,"(3, 1) SK",0.0,SK
329,"(3, 2) SK",0.0,SK
329,"(3, 3) SK",0.0,SK
329,"(4, 1) SK",0.0,SK
329,"(4, 2) SK",0.0,SK
329,"(4, 3) SK",0.0,SK
330,"(1, 1) SK",0.0,SK
330,"(1, 2) SK",0.0,SK
330,"(1, 3) SK",1.0,SK
330,"(2, 1) SK",0.0,SK
330,"(2, 2) SK",0.0,SK
330,"(2, 3) SK",0.0,SK
330,"(3, 1) SK",0.0,SK
330,"(3, 2) SK",0.0,SK
330,"(3, 3) SK",0.0,SK
330,"(4, 1) SK",0.0,SK
330,"(4, 2) SK",0.0,SK
330,"(4, 3) SK",0.0,SK
331,"(1, 1) SK",0.0,SK
331,"(1, 2) SK",0.0,SK
331,"(1, 3) SK",1.0,SK
331,"(2, 1) SK",0.0,SK
331,"(2, 2) SK",0.0,SK
331,"(2, 3) SK",0.0,SK
331,"(3, 1) SK",0.0,SK
331,"(3, 2) SK",0.0,SK
331,"(3, 3) SK",0.0,SK
331,"(4, 1) SK",0.0,SK
331,"(4, 2) SK",0.0,SK
331,"(4, 3) SK",0.0,SK
332,"(1, 1) SK",0.0,SK
332,"(1, 2) SK",0.0,SK
332,"(1, 3) SK",1.0,SK
332,"(2, 1) SK",0.0,SK
332,"(2, 2) SK",0.0,SK
332,"(2, 3) SK",0.0,SK
332,"(3, 1) SK",0.0,SK
332,"(3, 2) SK",0.0,SK
332,"(3, 3) SK",0.0,SK
332,"(4, 1) SK",0.0,SK
332,"(4, 2) SK",0.0,SK
332,"(4, 3) SK",0.0,SK
333,"(1, 1) SK",0.0,SK
333,"(1, 2) SK",0.0,SK
333,"(1, 3) SK",1.0,SK
333,"(2, 1) SK",0.0,SK
333,"(2, 2) SK",0.0,SK
333,"(2, 3) SK",0.0,SK
333,"(3, 1) SK",0.0,SK
333,"(3, 2) SK",0.0,SK
333,"(3, 3) SK",0.0,SK
333,"(4, 1) SK",0.0,SK
333,"(4, 2) SK",0.0,SK
333,"(4, 3) SK",0.0,SK
